op,ncc,gcc,slcc
0.9230924913985027,0.13305606152600677,0.8624630641570532,0.007862780813600485
0.9220805504958501,0.13497672535923907,0.8606051406597856,0.007872900222626995
0.9210686095932012,0.1369560817648249,0.8583222019834044,0.008148148148148147
0.9200566686905488,0.13851042299129737,0.8565938069216762,0.008172434729811778
0.9190447277878964,0.14038453754300753,0.8544869459623555,0.008435539364501114
0.9180327868852476,0.14213114754098363,0.8525399716656547,0.008303987047156446
0.9170208459825928,0.14414895770087024,0.8506294272414493,0.008166363084395873
0.9160089050799445,0.14631653511434936,0.8486014976725359,0.008399109492005669
0.9149969641772914,0.14843958712811176,0.8457963974903868,0.0088990082979154
0.913985023274639,0.15019429265330903,0.8440841934831004,0.009075086014976726
0.9129730823719907,0.15221210281319575,0.84227484314916,0.009060918842339609
0.9119611414693377,0.153551912568306,0.8402246508803884,0.009263307022869866
